job_title,company_name,location,start_date,ctc,experience,posted,is_salary_disclosed,min_ctc,max_ctc,min_exp,max_exp,is_noisy_duplicate,is_repost_candidate,posted_days,is_remote,avg_ctc,job_title_top
Backend Developer,PlayTheory Labs,Work from home,Starts Immediately,"₹ 3,00,000 - 3,00,001",0-2,1 week ago,True,300000,300001,0,2,False,False,7,True,300000,other
Executive Assistant Founder Office,Shivam Ahuja,Delhi,Starts Immediately,"₹ 2,00,000 - 5,00,000",0-5,3 weeks ago,True,200000,500000,0,5,False,False,21,False,350000,other
Business Development Executive,BioFics Private Limited,"Surat, Ahmedabad",Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2,1 week ago,True,240000,300000,0,2,False,False,7,False,270000,Business Development Executive
Digital Marketing Executive,Zedex Info Private Limited,Mumbai,Starts Immediately,"₹ 2,00,000",0,3 days ago,True,200000,200000,0,0,False,False,3,False,200000,Digital Marketing Executive
Corporate Sales Executive,24x7nyaya,"Delhi, Gurgaon, Noida",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,Corporate Sales Executive
Hotel Management Specialist,Platos,Bhubaneswar,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2,1 week ago,True,300000,400000,0,2,False,False,7,False,350000,other
Video Editor,Corizo Edu-Tech,Bangalore,Starts Immediately,"₹ 2,00,000 - 5,00,000",0,1 week ago,True,200000,500000,0,0,False,False,7,False,350000,Video Editor
Travel Executive - Visa Processing,Itzeazy,Work from home,Starts Immediately,"₹ 2,00,000 - 2,00,001",0-2,2 weeks ago,True,200000,200001,0,2,False,False,14,True,200000,other
Technical Program Manager,Future Skills,Hyderabad,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5,1 week ago,True,300000,500000,0,5,False,False,7,False,400000,other
Teacher,Kidway Education Private Limited,Work from home,Starts Immediately,"₹ 2,40,000 - 4,80,000",0-2,2 weeks ago,True,240000,480000,0,2,False,False,14,True,360000,other
Mutual Fund Research Trainee,Fintune,Pune,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2,3 weeks ago,True,200000,220000,0,2,False,False,21,False,210000,other
Subject Matter Expert (Haematology),Social Agni,Work from home,Starts Immediately,"₹ 3,00,000",0-2,3 weeks ago,True,300000,300000,0,2,False,False,21,True,300000,other
Full Stack Developer,TechNeutron Technology Solutions,Pune,Starts Immediately,"₹ 2,00,000 - 5,00,000",0-5,2 weeks ago,True,200000,500000,0,5,False,False,14,False,350000,Full Stack Developer
Event Management Executive,3HD Media,"Ahemdabad Kasora, Vadodara, Nashik, Goa, Chandigarh, Delhi, Mumbai, Surat, Pune",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,3 weeks ago,True,200000,300000,0,2,False,False,21,False,250000,other
Associate Project Coordinator,ParallelDots Technology Private Limited,Work from home,Starts Immediately,"₹ 2,00,000 - 5,00,000",0-5,2 weeks ago,True,200000,500000,0,5,False,False,14,True,350000,other
Human Resources (HR) Executive,Kapalin Insurance Broking Private Limited,Mumbai,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2,2 weeks ago,True,250000,300000,0,2,False,False,14,False,275000,Human Resources (HR) Executive
Assistant Manager-Client Servicing,Zigsaw Consultancy,Delhi,Starts Immediately,"₹ 6,00,000 - 7,00,000",4-5,4 days ago,True,500000,700000,4,5,False,False,4,False,650000,other
Sales Operations Executive,AlgoShack Technologies Private Limited,Bangalore,Starts Immediately,"₹ 2,50,000 - 5,00,000",0-5,3 weeks ago,True,250000,500000,0,5,False,False,21,False,375000,other
Data Analyst Consultant,Educate Girls,Work from home,Starts Immediately,"₹ 4,00,000 - 8,00,000",0-5,1 week ago,True,400000,800000,0,5,False,False,7,True,600000,other
PHP Developer,Cybersify Cloud Computing Pvt Ltd,Mohali,Starts Immediately,"₹ 3,00,000 - 4,80,000",4-6,3 weeks ago,True,300000,480000,4,6,False,True,21,False,390000,PHP Developer
Subject Matter Expert (Advanced Physics),Vaidik EduServices Private Limited,Work from home,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,3 weeks ago,True,200000,300000,0,2,False,False,21,True,250000,other
Accountant,GTGLOBAL TRADE INDIA PRIVATE LIMITED,Delhi,Starts Immediately,"₹ 2,88,000 - 4,32,000",0-2,5 days ago,True,288000,432000,0,2,False,False,5,False,360000,Accountant
Research Analyst,Ochre Media Private Limited,Secunderabad,Starts Immediately,"₹ 2,00,000 - 2,16,000",0-2,2 weeks ago,True,200000,216000,0,2,False,False,14,False,208000,other
Account Executive - Influencer Marketing,Social Current,"Gurgaon, Delhi, Noida",Starts Immediately,"₹ 3,00,000",0-2,2 weeks ago,True,300000,300000,0,2,False,False,14,False,300000,other
Sales Officer,Fervour Technologies,Hyderabad,Starts Immediately,"₹ 2,40,000 - 2,41,000",0-2,1 week ago,True,240000,241000,0,2,False,False,7,False,240500,other
Financial Associate,WeMakeScholars,"Begumpet, Jaipur, Hyderabad, Varanasi, Secunderabad, Lucknow, Meerut, Chandigarh, Indore, Jamshedpur, Jamnagar, Ranchi",Starts Immediately,"₹ 3,00,000 - 3,70,000",0-1,1 week ago,True,300000,370000,0,1,False,False,7,False,335000,other
Industrial Designer,CAD Dzigner,Mumbai,Starts Immediately,"₹ 2,80,000 - 3,00,000",0-2,1 week ago,True,280000,300000,0,2,False,False,7,False,290000,other
Assistant Portfolio Manager,Growth Arrow,Bangalore,Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5,1 week ago,True,400000,600000,0,5,False,False,7,False,500000,other
Sales Executive,Piegon Media Pvt Ltd,Chandigarh,Starts Immediately,"₹ 2,16,000 - 2,64,000",1-3,2 weeks ago,True,216000,264000,1,3,False,True,14,False,240000,Sales Executive
Video Editor,Salty,Delhi,Starts Immediately,"₹ 4,00,000 - 5,00,000",1-3,3 days ago,True,400000,500000,1,3,False,False,3,False,450000,Video Editor
Social Media Marketing Executive,AB MOTOSS EV PRIVATE LIMITED,Delhi,Starts Immediately,"₹ 2,40,000 - 3,60,000",0-2,1 day ago,True,240000,360000,0,2,False,False,1,False,300000,other
Accountant,CattleGuru Private Limited,Jhajjar,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5,1 week ago,True,300000,500000,0,5,False,False,7,False,400000,Accountant
Sales And Marketing Executive,Codera Academy,Bangalore,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2,3 weeks ago,True,250000,300000,0,2,False,False,21,False,275000,other
Placement And Corporate Relations Executive,Expertrons,Mumbai,Starts Immediately,"₹ 3,00,000 - 3,40,000",0-2,2 weeks ago,True,300000,340000,0,2,False,False,14,False,320000,other
Admin Cum Logistic Executive,Strategic Ventures,Work from home,Starts Immediately,"₹ 3,00,000 - 4,20,000",0-2,3 weeks ago,True,300000,420000,0,2,False,False,21,True,360000,other
Pre Sales Executive (Voice Process/Telecalling),Material Depot,Bangalore,Starts Immediately,"₹ 3,80,000 - 4,20,000",0-2,2 weeks ago,True,380000,420000,0,2,False,False,14,False,400000,other
Business Development Executive,Primary Healthtech,"Guwahati, Delhi",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,Business Development Executive
Sales Executive,Zimson Watches,Bangalore,Starts Immediately,"₹ 2,00,000 - 6,00,000",1-3,4 days ago,True,200000,600000,1,3,False,True,4,False,400000,Sales Executive
Senior Sales Manager,All Is Well,"Bangalore, Mumbai",Starts Immediately,"₹ 8,00,000",0-5,3 weeks ago,True,500000,800000,0,5,False,False,21,False,675000,other
Digital Marketing Executive,DigiGen Enterprises,Delhi,Starts Immediately,"₹ 2,00,000",0-2,1 week ago,True,200000,200000,0,2,False,False,7,False,200000,Digital Marketing Executive
Analyst - Growth Acquisition & Partnerships,Hotstar,Bangalore,Starts Immediately,Competitive salary,2-3,1 week ago,False,,,2,3,False,False,7,False,,other
Junior Recruitment Specialist,Digiwhiz India,Ahmedabad,Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2,3 weeks ago,True,200000,210000,0,2,False,False,21,False,205000,other
Human Resources (HR) Executive,TheCoinRepublic,Bhopal,Starts Immediately,"₹ 2,00,000 - 3,20,000",0-2,1 week ago,True,200000,320000,0,2,False,False,7,False,260000,Human Resources (HR) Executive
Front End Developer,PassionMojo Private Limited,Ahmedabad,Starts Immediately,"₹ 8,00,000 - 10,00,000",0-5,2 weeks ago,True,500000,800000,0,5,False,False,14,False,675000,other
Human Resources (HR) Associate,A1 Advance,Work from home,Starts Immediately,"₹ 6,00,000 - 7,00,000",0-5,1 week ago,True,500000,700000,0,5,False,True,7,True,650000,Human Resources (HR) Associate
Junior Recruitment Associate,Abaan Consulting Private Limited,Mumbai,Starts Immediately,"₹ 2,00,000",0-2,6 days ago,True,200000,200000,0,2,False,False,6,False,200000,other
Client Service Executive,GRACE MEDIA AND ENTERTAINMENT,Work from home,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,1 week ago,True,200000,300000,0,2,False,False,7,True,250000,other
Social Media Analyst,Everymedia Technologies Private Limited,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,60,000",0-2,1 week ago,True,200000,360000,0,2,False,False,7,False,280000,other
Business Development Executive,Extension Technologies Private Limited,Faridabad,Starts Immediately,"₹ 2,20,000 - 3,50,000",0-2,2 weeks ago,True,220000,350000,0,2,False,False,14,False,285000,Business Development Executive
Marketing Manager,TalentXO,Gurgaon,Starts Immediately,"₹ 3,00,000 - 10,00,000",4-6,3 weeks ago,True,300000,800000,4,6,False,False,21,False,650000,other
WordPress Developer,The Learn Cloud,Work from home,Starts Immediately,"₹ 3,00,000 - 4,50,000",1-5,2 days ago,True,300000,450000,1,5,False,False,2,True,375000,other
Education Counselor,Direct Admission Group,Work from home,Starts Immediately,"₹ 2,00,000 - 4,20,000",0-2,3 weeks ago,True,200000,420000,0,2,False,False,21,True,310000,other
Fashion Designer,Vodaplay India,"Noida, Delhi, Bangalore, Hyderabad, Kolkata, Mumbai",Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5,3 weeks ago,True,300000,500000,0,5,False,False,21,False,400000,other
Business Development Executive,Letstute,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2,1 week ago,True,200000,220000,0,2,False,False,7,False,210000,Business Development Executive
Office Admin,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000",0-2,3 weeks ago,True,200000,200000,0,2,False,False,21,False,200000,other
Data Entry Executive,A1 Advance,"Agartala, Kailashahar, Dharmanagar, Udaipur, Bishalgarh, Santirbazar, Kumarghat, Panisagar, Belonia, Teliamura, Amarpur, Ranirbazar, Ambassa",Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5,2 weeks ago,True,400000,600000,0,5,False,False,14,False,500000,Data Entry Executive
Junior Media & Public Relations (PR) Associate,Sambandh Public Relations,Delhi,Starts Immediately,"₹ 2,00,000",0-2,1 week ago,True,200000,200000,0,2,False,False,7,False,200000,other
Interior Designer,Shubhvastu Interior Design Studio,Rohtak,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,other
Human Resources (HR) Executive,Xavier Techker's,Jamshedpur,Starts Immediately,"₹ 2,00,000 - 3,50,000",0-2,6 days ago,True,200000,350000,0,2,False,False,6,False,275000,Human Resources (HR) Executive
Product Manager,May I Help You,Bangalore,Starts Immediately,"₹ 5,00,000 - 12,00,000",4-6,3 weeks ago,True,500000,800000,4,6,False,False,21,False,675000,other
Sales Executive,IFAS Edutech,Pune,Starts Immediately,"₹ 2,04,000 - 2,16,000",0-2,3 weeks ago,True,204000,216000,0,2,False,False,21,False,210000,Sales Executive
Junior WordPress Developer,Stirring Minds,Delhi,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,3 weeks ago,True,200000,300000,0,2,False,False,21,False,250000,other
Operations Executive,Your Digital Lift,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-1,1 week ago,True,200000,300000,0,1,False,False,7,False,250000,other
Full Stack Developer,Spack Solutions,"Kompally, Hyderabad",Starts Immediately,"₹ 3,00,000 - 6,00,000",0-5,3 weeks ago,True,300000,600000,0,5,False,False,21,False,450000,Full Stack Developer
Accountant,Jain & Jain Travels,Ahmedabad,Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2,1 week ago,True,200000,210000,0,2,False,False,7,False,205000,Accountant
Business Development Associate - Sales,GoCinQ Trainings Private Limited,Hyderabad,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2,1 week ago,True,200000,400000,0,2,False,False,7,False,300000,other
Inside Sales Manager,Connect-Ed Overseas,Bangalore,Starts Immediately,"₹ 4,00,000 - 4,50,000",0-2,2 weeks ago,True,400000,450000,0,2,False,False,14,False,425000,other
Content Writer,Cenmax Systems Private Limited,Work from home,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2,1 week ago,True,200000,400000,0,2,False,False,7,True,300000,Content Writer
Business Development Executive,Chennai Live,Chennai,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,1 week ago,True,200000,300000,0,2,False,False,7,False,250000,Business Development Executive
Junior Recruitment Executive,Payyapps Consulting Services Private Limited,Bangalore,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2,3 days ago,True,200000,220000,0,2,False,False,3,False,210000,other
Site Engineer,Sandeep Geeta And Associates Private Limited,Bhubaneswar,Starts Immediately,"₹ 5,00,000 - 6,00,000",0-5,2 days ago,True,500000,600000,0,5,False,False,2,False,550000,other
Customer Service Associate,The Banyan Tee,Bhopal,Starts Immediately,"₹ 2,00,000",0-2,1 week ago,True,200000,200000,0,2,False,False,7,False,200000,other
Customer Acquisition Executive,Guruji Astro,Jaipur,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-1,2 days ago,True,200000,240000,0,1,False,False,2,False,220000,other
Executive Assistant,Tasuvure,Delhi,Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5,1 week ago,True,400000,600000,0,5,False,False,7,False,500000,other
Feild Sales Officer,Paytm,"Madhya Pradesh, Punjab, Bihar, Hariyana, Mumbai, Ghaziabad",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,1 week ago,True,200000,300000,0,2,False,False,7,False,250000,other
Business Development Executive,UFaber Edutech,"Mumbai, Bangalore, Noida",Starts Immediately,"₹ 2,40,000 - 3,60,000",0-2,2 weeks ago,True,240000,360000,0,2,False,False,14,False,300000,Business Development Executive
Human Resources (HR) Executive,Frontendarmy Infocon Private Limited,Ahmedabad,Starts Immediately,"₹ 2,00,000",0-2,2 weeks ago,True,200000,200000,0,2,False,False,14,False,200000,Human Resources (HR) Executive
Search Engine Optimization (SEO) Trainee,Upscalepics,Bangalore,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,other
Sales Manager,Leostar Solutions,Nagpur,Starts Immediately,"₹ 2,40,000 - 3,00,000",1-3,1 week ago,True,240000,300000,1,3,False,False,7,False,270000,Sales Manager
Business Development Associate,WinningLadder,Gurgaon,Starts Immediately,"₹ 4,50,000 - 6,00,000",0-5,4 days ago,True,450000,600000,0,5,False,False,4,False,525000,Business Development Associate
Content Writer,Faqprime,Work from home,Starts Immediately,"₹ 2,00,000",0-2,1 week ago,True,200000,200000,0,2,False,False,7,True,200000,Content Writer
Full Stack Developer,SkyClique Technologies,Work from home,Starts Immediately,"₹ 12,00,000 - 24,00,000",4-6,3 weeks ago,True,500000,800000,4,6,False,False,21,True,675000,Full Stack Developer
IT Recruiter,Domnic Lewis Private Limited,Mumbai,Starts Immediately,"₹ 2,50,000 - 4,00,000",0-2,1 day ago,True,250000,400000,0,2,False,False,1,False,325000,other
Content Writter,Brandots Technologies,Hyderabad,Starts Immediately,"₹ 2,04,000 - 3,00,000",0-2,3 weeks ago,True,204000,300000,0,2,False,False,21,False,252000,other
Team Lead Finance,Apidel Technologies,Vadodara,Starts Immediately,"₹ 5,00,000 - 6,00,000",0-5,2 weeks ago,True,500000,600000,0,5,False,False,14,False,550000,other
Sales Executive,Vsnap Technology Solutions,Bangalore,Starts Immediately,"₹ 2,00,000 - 7,00,000",1-3,1 day ago,True,200000,700000,1,3,False,True,1,False,450000,Sales Executive
Marketing Manager,Moustache Escapes,Jaipur,Starts Immediately,"₹ 4,80,000 - 7,20,000",4-6,3 weeks ago,True,480000,720000,4,6,False,False,21,False,600000,other
Corporate Sales Executive,Qriocity Ventures Private Limited,"Arumbakkam, Chennai",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-1,3 days ago,True,200000,300000,0,1,False,False,3,False,250000,Corporate Sales Executive
Real Estate Sales Executive,Gateway Propmart,Noida,Starts Immediately,"₹ 3,00,000 - 6,00,000",0-5,4 days ago,True,300000,600000,0,5,False,False,4,False,450000,other
Digital Marketing Specialist,Crazy Pencilz,Chennai,Starts Immediately,Competitive salary,1-3,3 weeks ago,False,,,1,3,False,False,21,False,,Digital Marketing Specialist
Lead Generation Specialist,Zarantech Solutions Pvt. Ltd.,Bangalore,Starts Immediately,"₹ 3,00,000 - 6,00,000",1-3,2 weeks ago,True,300000,600000,1,3,False,False,14,False,450000,other
Junior Architect,"Udayan Shrinivas Kulkarni, Architect",Karad,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2,1 week ago,True,200000,240000,0,2,False,False,7,False,220000,other
Digital Marketing Specialist,Fenebris India Private Limited,Noida,Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5,1 week ago,True,400000,600000,0,5,False,False,7,False,500000,Digital Marketing Specialist
General Management Trainee,TellMe Digiinfotech Private Limited,Pune,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 days ago,True,200000,300000,0,2,False,False,2,False,250000,other
Junior Mechanical Engineer,HaleForm Technology Solutions (OPC) Private Limited,Noida,Starts Immediately,"₹ 2,00,000",0-2,2 days ago,True,200000,200000,0,2,False,False,2,False,200000,other
Trainee - Operations,WOW - World Of Windows,Indore,Starts Immediately,"₹ 2,00,000 - 2,00,001",0-2,Just now,True,200000,200001,0,2,False,False,0,False,200000,other
Operations Manager,House Of Couton Private Limited,Nagpur,Starts Immediately,"₹ 2,00,000 - 2,40,000",1-2,1 week ago,True,200000,240000,1,2,False,False,7,False,220000,other
Full Stack Developer,MantraCare Group Of Hospital,Delhi,Starts Immediately,"₹ 4,00,000 - 5,00,000",0-5,3 weeks ago,True,400000,500000,0,5,False,False,21,False,450000,Full Stack Developer
UI/UX Designer,QuadB Tech,Ludhiana,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-1,2 days ago,True,200000,300000,0,1,False,False,2,False,250000,other
